cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
0,277,1,31227334.24,100000005910114100;100000004070318100;100000004351795100;100000007639767100;100000006866783100,"Наблюдаемое сообщество из 277 узлов, 1 seed, внутренний оборот 31,227,334 KZT; структурная гипотеза требует проверки."
1,56,1,10014014.02,100000005782781100;100000002894076100;100000005778283100;100000001929088100;100000000031787100,"Наблюдаемое сообщество из 56 узлов, 1 seed, внутренний оборот 10,014,014 KZT; структурная гипотеза требует проверки."
2,146,3,19519090.0,100000003684369100;100000008165763100;100000004847758100;100000008304139100;100000003249054100,"Наблюдаемое сообщество из 146 узлов, 3 seed, внутренний оборот 19,519,090 KZT; структурная гипотеза требует проверки."
3,41,3,4888834.28,100000004156082100;100000004820260100;100000007131370100;100000008418835100;100000002575080100,"Наблюдаемое сообщество из 41 узлов, 3 seed, внутренний оборот 4,888,834 KZT; структурная гипотеза требует проверки."
4,158,1,32434270.59,100000002838861100;100000002718366100;100000001253557100;100000002547110100;100000008547948100,"Наблюдаемое сообщество из 158 узлов, 1 seed, внутренний оборот 32,434,271 KZT; структурная гипотеза требует проверки."
5,4,0,460000.0,100000000201868100;100000006069103100;100000003192220100;100000006787636100,"Наблюдаемое сообщество из 4 узлов, 0 seed, внутренний оборот 460,000 KZT; структурная гипотеза требует проверки."
6,5,0,1189154.0,100000000291906100;100000004722630100;100000000291908100;100000004670388100;100000004691350100,"Наблюдаемое сообщество из 5 узлов, 0 seed, внутренний оборот 1,189,154 KZT; структурная гипотеза требует проверки."
7,53,1,2993313.0,100000003265158100;100000000922570100;100000002679516100;100000002757797100;100000002692044100,"Наблюдаемое сообщество из 53 узлов, 1 seed, внутренний оборот 2,993,313 KZT; структурная гипотеза требует проверки."
8,106,0,11794744.0,100000008603629100;100000001857829100;100000000661912100;100000003880331100;100000007170072100,"Наблюдаемое сообщество из 106 узлов, 0 seed, внутренний оборот 11,794,744 KZT; структурная гипотеза требует проверки."
9,6,1,1615030.0,100000005456919100;100000008736940100;100000008751429100;100000008193577100;100000008659445100,"Наблюдаемое сообщество из 6 узлов, 1 seed, внутренний оборот 1,615,030 KZT; структурная гипотеза требует проверки."
10,126,0,24907250.33,100000000331309100;100000000332284100;100000008560717100;100000003741418100;100000006734214100,"Наблюдаемое сообщество из 126 узлов, 0 seed, внутренний оборот 24,907,250 KZT; структурная гипотеза требует проверки."
11,54,1,6244622.0,100000003115284100;100000000343175100;100000008730846100;100000007998965100;100000002957306100,"Наблюдаемое сообщество из 54 узлов, 1 seed, внутренний оборот 6,244,622 KZT; структурная гипотеза требует проверки."
12,52,5,4171441.0,100000008346837100;100000008733194100;100000006020215100;100000000489417100;100000004004621100,"Наблюдаемое сообщество из 52 узлов, 5 seed, внутренний оборот 4,171,441 KZT; структурная гипотеза требует проверки."
13,15,0,850450.0,100000002472632100;100000002708624100;100000004445291100;100000005505655100;100000001526235100,"Наблюдаемое сообщество из 15 узлов, 0 seed, внутренний оборот 850,450 KZT; структурная гипотеза требует проверки."
14,15,0,3626010.0,100000006704530100;100000003122817100;100000002691583100;100000001819396100;100000000791285100,"Наблюдаемое сообщество из 15 узлов, 0 seed, внутренний оборот 3,626,010 KZT; структурная гипотеза требует проверки."
15,14,0,1605604.0,100000000838385100;100000007382543100;100000002860934100;100000004407753100;100000006965162100,"Наблюдаемое сообщество из 14 узлов, 0 seed, внутренний оборот 1,605,604 KZT; структурная гипотеза требует проверки."
16,127,7,18414962.28,100000008636603100;100000003016635100;100000008144528100;100000004707703100;100000006518161100,"Наблюдаемое сообщество из 127 узлов, 7 seed, внутренний оборот 18,414,962 KZT; структурная гипотеза требует проверки."
17,1,1,0.0,100000000456947100,"Наблюдаемое сообщество из 1 узлов, 1 seed, внутренний оборот 0 KZT; структурная гипотеза требует проверки."
18,61,0,4350466.67,100000005704413100;100000005578559100;100000008379273100;100000005473151100;100000008104567100,"Наблюдаемое сообщество из 61 узлов, 0 seed, внутренний оборот 4,350,467 KZT; структурная гипотеза требует проверки."
19,7,0,143000.0,100000003962994100;100000005127767100;100000002217806100;100000004549591100;100000000507799100,"Наблюдаемое сообщество из 7 узлов, 0 seed, внутренний оборот 143,000 KZT; структурная гипотеза требует проверки."
20,8,0,2473417.91,100000008175078100;100000008675322100;100000000557536100;100000004906181100;100000008349740100,"Наблюдаемое сообщество из 8 узлов, 0 seed, внутренний оборот 2,473,418 KZT; структурная гипотеза требует проверки."
21,17,1,21586840.0,100000002224132100;100000004399686100;100000000896111100;100000004892144100;100000008383405100,"Наблюдаемое сообщество из 17 узлов, 1 seed, внутренний оборот 21,586,840 KZT; структурная гипотеза требует проверки."
22,270,1,10178044.0,100000002578405100;100000002527114100;100000001697501100;100000003942602100;100000008493007100,"Наблюдаемое сообщество из 270 узлов, 1 seed, внутренний оборот 10,178,044 KZT; структурная гипотеза требует проверки."
23,6,1,1527967.0,100000005183943100;100000007939160100;100000000955444100;100000007930878100;100000003888271100,"Наблюдаемое сообщество из 6 узлов, 1 seed, внутренний оборот 1,527,967 KZT; структурная гипотеза требует проверки."
24,60,0,15020787.0,100000001282143100;100000005242320100;100000002670860100;100000002956769100;100000002753146100,"Наблюдаемое сообщество из 60 узлов, 0 seed, внутренний оборот 15,020,787 KZT; структурная гипотеза требует проверки."
25,2,0,761255.0,100000004586598100;100000000583220100,"Наблюдаемое сообщество из 2 узлов, 0 seed, внутренний оборот 761,255 KZT; структурная гипотеза требует проверки."
26,8,0,389000.0,100000002214207100;100000000600707100;100000004066370100;100000005507142100;100000001825934100,"Наблюдаемое сообщество из 8 узлов, 0 seed, внутренний оборот 389,000 KZT; структурная гипотеза требует проверки."
27,13,1,1392916.0,100000003164661100;100000005669845100;100000004192865100;100000001380054100;100000000703894100,"Наблюдаемое сообщество из 13 узлов, 1 seed, внутренний оборот 1,392,916 KZT; структурная гипотеза требует проверки."
28,41,0,5151924.19,100000003242289100;100000008413748100;100000008221543100;100000003964910100;100000003060517100,"Наблюдаемое сообщество из 41 узлов, 0 seed, внутренний оборот 5,151,924 KZT; структурная гипотеза требует проверки."
29,18,0,3422800.0,100000003701161100;100000001822623100;100000003824464100;100000008238989100;100000005974542100,"Наблюдаемое сообщество из 18 узлов, 0 seed, внутренний оборот 3,422,800 KZT; структурная гипотеза требует проверки."
30,7,0,3077000.0,100000001053894100;100000002594214100;100000002241986100;100000004047887100;100000001286703100,"Наблюдаемое сообщество из 7 узлов, 0 seed, внутренний оборот 3,077,000 KZT; структурная гипотеза требует проверки."
31,4,0,518000.0,100000003163886100;100000000629812100;100000001380107100;100000002205022100,"Наблюдаемое сообщество из 4 узлов, 0 seed, внутренний оборот 518,000 KZT; структурная гипотеза требует проверки."
32,20,0,617900.0,100000006308406100;100000003154105100;100000006257675100;100000004777215100;100000002478829100,"Наблюдаемое сообщество из 20 узлов, 0 seed, внутренний оборот 617,900 KZT; структурная гипотеза требует проверки."
33,13,0,6748650.0,100000007442518100;100000000821507100;100000002911170100;100000006567935100;100000008258083100,"Наблюдаемое сообщество из 13 узлов, 0 seed, внутренний оборот 6,748,650 KZT; структурная гипотеза требует проверки."
34,17,1,2977887.0,100000004144536100;100000003031890100;100000002886166100;100000003603979100;100000002731501100,"Наблюдаемое сообщество из 17 узлов, 1 seed, внутренний оборот 2,977,887 KZT; структурная гипотеза требует проверки."
35,25,0,5089597.0,100000002531406100;100000006977207100;100000002459832100;100000002936322100;100000003031761100,"Наблюдаемое сообщество из 25 узлов, 0 seed, внутренний оборот 5,089,597 KZT; структурная гипотеза требует проверки."
36,11,0,3784703.0,100000002710570100;100000002212494100;100000003004487100;100000005042822100;100000000733940100,"Наблюдаемое сообщество из 11 узлов, 0 seed, внутренний оборот 3,784,703 KZT; структурная гипотеза требует проверки."
37,3,1,450000.0,100000000769919100;100000002371751100;100000007018630100,"Наблюдаемое сообщество из 3 узлов, 1 seed, внутренний оборот 450,000 KZT; структурная гипотеза требует проверки."
38,9,0,1406982.0,100000007647294100;100000000954884100;100000001445848100;100000002217161100;100000003006633100,"Наблюдаемое сообщество из 9 узлов, 0 seed, внутренний оборот 1,406,982 KZT; структурная гипотеза требует проверки."
39,4,1,1404980.0,100000000785800100;100000001872484100;100000008601794100;100000002459163100,"Наблюдаемое сообщество из 4 узлов, 1 seed, внутренний оборот 1,404,980 KZT; структурная гипотеза требует проверки."
40,44,0,10215968.84,100000005933757100;100000002605308100;100000001904863100;100000004905207100;100000002633108100,"Наблюдаемое сообщество из 44 узлов, 0 seed, внутренний оборот 10,215,969 KZT; структурная гипотеза требует проверки."
41,61,3,8902320.0,100000004015047100;100000001616816100;100000008748408100;100000005171642100;100000001411870100,"Наблюдаемое сообщество из 61 узлов, 3 seed, внутренний оборот 8,902,320 KZT; структурная гипотеза требует проверки."
42,10,0,322010.0,100000000993112100;100000002691858100;100000008172352100;100000002628146100;100000002558173100,"Наблюдаемое сообщество из 10 узлов, 0 seed, внутренний оборот 322,010 KZT; структурная гипотеза требует проверки."
43,30,1,6513430.0,100000007594394100;100000008546855100;100000005661829100;100000001690558100;100000006274203100,"Наблюдаемое сообщество из 30 узлов, 1 seed, внутренний оборот 6,513,430 KZT; структурная гипотеза требует проверки."
44,4,0,1595700.0,100000001131403100;100000001052945100;100000004616845100;100000005146665100,"Наблюдаемое сообщество из 4 узлов, 0 seed, внутренний оборот 1,595,700 KZT; структурная гипотеза требует проверки."
