gid,role,role_score,cluster_id,priority_score,evidence
100000000011452100,peripheral,0.15,0,0.22551,peripheral: 3 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков. Альтернативные сигналы: consolidator.
100000000018102100,peripheral,0.15,0,0.150485,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.
100000000031787100,transit,1.0,1,0.326169,"transit: положительные вход/выход; pass-through=1.00, это месячное соответствие потоков. Альтернативные сигналы: transit."
100000000041368100,terminal,0.566,2,0.282149,"terminal: положительный вход 160,000 KZT, исходящих нет; возможный конечный получатель в выборке."
100000000076451100,peripheral,0.15,3,0.193914,peripheral: 3 входящих и 4 исходящих контрагентов; недостаточно выраженных признаков. Альтернативные сигналы: consolidator.
100000000089154100,distributor,0.3695,0,0.323581,"distributor: исходящий веер на 15 получателей, выход 425,500 KZT. Альтернативные сигналы: distributor."
100000000190228100,peripheral,0.15,4,0.145476,peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.
100000000201868100,transit,1.0,5,0.338354,"transit: положительные вход/выход; pass-through=1.00, это месячное соответствие потоков. Альтернативные сигналы: transit."
100000000254336100,peripheral,0.15,0,0.19384,peripheral: 2 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.
100000000267734100,peripheral,0.15,1,0.233551,peripheral: 2 входящих и 7 исходящих контрагентов; недостаточно выраженных признаков.
100000000274067100,peripheral,0.15,1,0.250738,peripheral: 2 входящих и 3 исходящих контрагентов; недостаточно выраженных признаков.
100000000287768100,terminal,0.553517,0,0.226177,"terminal: положительный вход 35,168 KZT, исходящих нет; возможный конечный получатель в выборке."
100000000288317100,peripheral,0.15,0,0.195177,peripheral: 2 входящих и 3 исходящих контрагентов; недостаточно выраженных признаков.
100000000291906100,transit,0.562796,6,0.290535,"transit: положительные вход/выход; pass-through=1.17, это месячное соответствие потоков. Альтернативные сигналы: transit."
100000000291908100,peripheral,0.15,6,0.212002,peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.
100000000297649100,peripheral,0.15,7,0.178927,peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.
100000000299820100,peripheral,0.15,8,0.156305,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.
100000000307908100,terminal,0.5505,9,0.194045,"terminal: положительный вход 5,000 KZT, исходящих нет; возможный конечный получатель в выборке."
100000000331309100,consolidator,0.725,10,0.587687,"consolidator: получает от 5 плательщиков, вход 984,635 KZT. Альтернативные сигналы: consolidator, distributor."
100000000332284100,consolidator,0.8875,10,0.510979,"consolidator: получает от 10 плательщиков, вход 107,426 KZT. Альтернативные сигналы: consolidator."
100000000343175100,consolidator,0.89,11,0.572132,"consolidator: получает от 8 плательщиков, вход 178,712 KZT; входящие seed неполны; входящие seed могут быть неполными. Альтернативные сигналы: consolidator, distributor."
100000000369781100,peripheral,0.15,10,0.144995,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.
100000000375150100,peripheral,0.15,12,0.211807,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.
100000000404740100,peripheral,0.15,13,0.171257,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.
100000000408846100,terminal,0.55405,14,0.228534,"terminal: положительный вход 40,500 KZT, исходящих нет; возможный конечный получатель в выборке."
100000000413678100,peripheral,0.15,8,0.213441,peripheral: 2 входящих и 3 исходящих контрагентов; недостаточно выраженных признаков.
100000000424935100,peripheral,0.15,15,0.162921,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.
100000000425407100,terminal,0.552,2,0.216816,"terminal: положительный вход 20,000 KZT, исходящих нет; возможный конечный получатель в выборке."
100000000437046100,consolidator,0.945,0,0.616245,"consolidator: получает от 9 плательщиков, вход 1,107,200 KZT. Альтернативные сигналы: consolidator, distributor."
100000000440392100,terminal,0.560571,16,0.274842,"terminal: положительный вход 105,705 KZT, исходящих нет; возможный конечный получатель в выборке."
100000000456947100,peripheral,0.2,17,0.008,peripheral: Наблюдаемых переводов нет; данных для роли недостаточно.
100000000470237100,peripheral,0.15,15,0.175538,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.
100000000481716100,terminal,0.5508,18,0.201744,"terminal: положительный вход 8,000 KZT, исходящих нет; возможный конечный получатель в выборке."
100000000489417100,transit,0.77906,12,0.292237,"transit: положительные вход/выход; pass-through=1.09, это месячное соответствие потоков. Альтернативные сигналы: consolidator, transit."
100000000490383100,peripheral,0.15,16,0.187386,peripheral: 3 входящих и 8 исходящих контрагентов; недостаточно выраженных признаков. Альтернативные сигналы: consolidator.
100000000500040100,peripheral,0.15,0,0.167616,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.
100000000507799100,peripheral,0.15,19,0.177988,peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.
100000000533217100,terminal,0.555359,0,0.233235,"terminal: положительный вход 53,587 KZT, исходящих нет; возможный конечный получатель в выборке."
100000000534581100,peripheral,0.15,8,0.184834,peripheral: 2 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.
100000000542087100,peripheral,0.15,20,0.153666,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.
100000000552584100,peripheral,0.15,21,0.246408,peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.
100000000555721100,terminal,0.5613,0,0.276004,"terminal: положительный вход 113,000 KZT, исходящих нет; возможный конечный получатель в выборке."
100000000557536100,peripheral,0.15,20,0.200819,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.
100000000560751100,terminal,0.5525,12,0.220507,"terminal: положительный вход 25,000 KZT, исходящих нет; возможный конечный получатель в выборке."
100000000561160100,peripheral,0.15,2,0.208166,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.
